order_id,customer_id,order_date,status,shipping_cost
O003072,C00723,2024-10-06,Cancelled,7.99
O003073,C00491,2024-06-14,Delivered,19.99
O003074,C00443,2024-12-17,Delivered,12.99
O003075,C00939,2024-10-08,Delivered,12.99
O003076,C00827,2024-01-29,Delivered,0.0
O003077,C00418,2024-10-25,Delivered,0.0
O003078,C00187,2025-02-07,Delivered,0.0
O003079,C00948,2025-02-15,Delivered,7.99
O003080,C00838,2024-11-10,Shipped,0.0
O003081,C00444,2024-12-13,Processing,7.99
O003082,C00420,2025-12-19,Delivered,0.0
O003083,C00306,2024-11-18,Delivered,0.0
O003084,C00958,2024-08-21,Delivered,19.99
O003085,C00037,2024-08-10,Delivered,7.99
O003086,C00560,2024-12-16,Delivered,12.99
O003087,C00220,2025-08-22,Cancelled,7.99
O003088,C00726,2024-07-12,Delivered,12.99
O003089,C00163,2025-07-15,Delivered,7.99
O003090,C00347,2024-01-18,Delivered,19.99
O003091,C00957,2024-12-02,Returned,0.0
O003092,C00890,2025-09-05,Shipped,7.99
O003093,C00239,2024-11-04,Delivered,7.99
O003094,C00350,2025-02-28,Delivered,4.99
O003095,C00702,2024-07-12,Delivered,12.99
O003096,C00837,2025-08-09,Delivered,19.99
O003097,C00917,2024-02-16,Delivered,4.99
O003098,C00963,2025-11-09,Shipped,4.99
O003099,C00088,2024-07-06,Shipped,4.99
O003100,C00540,2025-11-17,Processing,12.99
O003101,C00956,2024-11-09,Delivered,7.99
O003102,C00507,2025-07-25,Cancelled,0.0
O003103,C00041,2024-10-21,Shipped,4.99
O003104,C00774,2025-11-28,Delivered,0.0
O003105,C00416,2024-05-05,Shipped,7.99
O003106,C00070,2024-06-21,Delivered,4.99
O003107,C00689,2024-12-29,Shipped,4.99
O003108,C00906,2024-03-19,Delivered,7.99
O003109,C00256,2024-07-05,Delivered,0.0
O003110,C00440,2025-12-11,Delivered,0.0
O003111,C00451,2025-12-23,Delivered,4.99
O003112,C00884,2024-11-17,Delivered,0.0
O003113,C00682,2025-12-04,Delivered,4.99
O003114,C00046,2025-02-08,Delivered,19.99
O003115,C00741,2024-08-30,Delivered,12.99
O003116,C00355,2025-07-10,Cancelled,12.99
O003117,C00970,2025-06-07,Returned,19.99
O003118,C00424,2025-12-28,Delivered,4.99
O003119,C00064,2024-08-26,Shipped,0.0
O003120,C00964,2025-06-17,Delivered,0.0
O003121,C00328,2024-02-16,Shipped,12.99
O003122,C00408,2024-04-21,Delivered,7.99
O003123,C00540,2024-01-04,Delivered,0.0
O003124,C00862,2025-12-31,Delivered,4.99
O003125,C00741,2025-10-03,Delivered,4.99
O003126,C00418,2025-09-17,Shipped,4.99
O003127,C00268,2025-01-08,Shipped,12.99
O003128,C00316,2024-10-01,Delivered,4.99
O003129,C00247,2024-06-01,Delivered,12.99
O003130,C00092,2024-09-14,Cancelled,4.99
O003131,C00105,2024-11-17,Shipped,7.99
O003132,C00297,2025-08-20,Delivered,19.99
O003133,C00251,2025-02-02,Delivered,12.99
O003134,C00760,2024-03-14,Delivered,0.0
O003135,C00415,2024-01-15,Delivered,0.0
O003136,C00334,2024-04-09,Delivered,4.99
O003137,C00367,2024-11-29,Delivered,4.99
O003138,C00434,2025-12-08,Cancelled,7.99
O003139,C00321,2025-05-17,Delivered,19.99
O003140,C00610,2025-10-03,Processing,0.0
O003141,C00970,2024-12-19,Shipped,4.99
O003142,C00585,2024-11-12,Returned,0.0
O003143,C00957,2024-04-16,Delivered,12.99
O003144,C00634,2025-11-17,Shipped,19.99
O003145,C00129,2025-09-13,Delivered,4.99
O003146,C00727,2024-06-13,Delivered,0.0
O003147,C00694,2025-01-10,Delivered,7.99
O003148,C00741,2024-12-27,Delivered,7.99
O003149,C00917,2025-05-04,Cancelled,4.99
O003150,C00094,2025-12-12,Cancelled,12.99
O003151,C00500,2025-03-17,Delivered,19.99
O003152,C00765,2025-02-03,Delivered,7.99
O003153,C00131,2024-02-14,Delivered,7.99
O003154,C00174,2024-02-27,Delivered,0.0
O003155,C00501,2024-06-28,Shipped,7.99
O003156,C00660,2024-01-27,Delivered,4.99
O003157,C00964,2025-08-10,Returned,4.99
O003158,C00765,2025-07-26,Delivered,0.0
O003159,C00005,2024-05-15,Delivered,0.0
O003160,C00987,2025-11-03,Delivered,0.0
O003161,C00488,2024-06-03,Delivered,4.99
O003162,C00105,2024-10-02,Delivered,7.99
O003163,C00441,2024-08-14,Shipped,7.99
O003164,C00692,2024-11-16,Shipped,4.99
O003165,C00582,2024-08-18,Delivered,4.99
O003166,C00722,2024-12-27,Delivered,12.99
O003167,C00154,2024-11-28,Delivered,4.99
O003168,C00326,2025-12-27,Delivered,19.99
O003169,C00779,2024-02-20,Delivered,4.99
O003170,C00855,2024-05-22,Delivered,7.99
O003171,C00346,2024-02-17,Cancelled,0.0
O003172,C00913,2025-05-05,Delivered,7.99
O003173,C00374,2024-02-18,Returned,12.99
O003174,C00999,2025-11-03,Delivered,19.99
O003175,C00679,2025-01-10,Returned,19.99
O003176,C00352,2025-01-22,Delivered,0.0
O003177,C00451,2025-02-25,Delivered,7.99
O003178,C00861,2024-06-15,Processing,4.99
O003179,C00711,2024-07-06,Delivered,7.99
O003180,C00076,2024-10-21,Delivered,0.0
O003181,C00376,2025-03-31,Shipped,12.99
O003182,C00362,2024-07-15,Cancelled,12.99
O003183,C00275,2024-04-24,Shipped,4.99
O003184,C00544,2025-12-21,Delivered,0.0
O003185,C00175,2024-01-19,Delivered,0.0
O003186,C00684,2025-10-04,Processing,7.99
O003187,C00494,2025-09-18,Delivered,4.99
O003188,C00141,2024-09-28,Delivered,12.99
O003189,C00059,2024-05-15,Delivered,7.99
O003190,C00384,2024-05-26,Delivered,7.99
O003191,C00771,2025-07-06,Delivered,7.99
O003192,C00260,2025-05-23,Delivered,0.0
O003193,C00151,2025-09-13,Delivered,19.99
O003194,C00611,2025-12-09,Delivered,7.99
O003195,C00015,2025-07-02,Delivered,19.99
O003196,C00762,2024-06-04,Delivered,4.99
O003197,C00127,2024-08-10,Shipped,7.99
O003198,C00484,2025-11-05,Delivered,0.0
O003199,C00419,2024-07-15,Delivered,7.99
O003200,C00476,2024-03-09,Returned,7.99
O003201,C00287,2025-07-11,Delivered,7.99
O003202,C00600,2024-11-27,Delivered,7.99
O003203,C00376,2025-12-03,Delivered,0.0
O003204,C00243,2025-05-31,Shipped,19.99
O003205,C00661,2024-03-28,Cancelled,19.99
O003206,C00392,2025-12-13,Cancelled,0.0
O003207,C00043,2024-08-21,Shipped,19.99
O003208,C00525,2024-11-03,Delivered,0.0
O003209,C00158,2024-11-27,Delivered,7.99
O003210,C00333,2024-02-15,Delivered,4.99
O003211,C00628,2024-12-30,Delivered,19.99
O003212,C00053,2024-05-02,Delivered,0.0
O003213,C00532,2024-11-26,Delivered,4.99
O003214,C00536,2024-11-08,Delivered,4.99
O003215,C00679,2025-09-02,Shipped,4.99
O003216,C00556,2025-10-04,Delivered,7.99
O003217,C00472,2024-06-02,Delivered,0.0
O003218,C00338,2024-11-14,Delivered,7.99
O003219,C00300,2024-11-16,Delivered,19.99
O003220,C00350,2024-06-01,Delivered,12.99
O003221,C00863,2025-09-29,Delivered,12.99
O003222,C00557,2025-07-14,Delivered,4.99
O003223,C00765,2024-06-30,Shipped,4.99
O003224,C00667,2024-11-14,Cancelled,4.99
O003225,C00683,2024-04-13,Delivered,0.0
O003226,C00984,2025-05-08,Delivered,19.99
O003227,C00410,2024-04-30,Delivered,0.0
O003228,C00473,2025-12-26,Returned,12.99
O003229,C00848,2025-09-10,Delivered,0.0
O003230,C00790,2024-11-22,Delivered,12.99
O003231,C00680,2025-03-16,Shipped,0.0
O003232,C00612,2025-11-30,Delivered,0.0
O003233,C00786,2025-02-17,Delivered,7.99
O003234,C00084,2024-06-18,Delivered,0.0
O003235,C00145,2024-11-18,Delivered,7.99
O003236,C00269,2025-11-06,Delivered,7.99
O003237,C00219,2025-05-25,Delivered,0.0
O003238,C00088,2025-06-01,Cancelled,19.99
O003239,C00477,2025-11-14,Delivered,4.99
O003240,C00536,2025-11-24,Delivered,7.99
O003241,C00838,2025-12-03,Delivered,4.99
O003242,C00174,2024-04-01,Cancelled,7.99
O003243,C00878,2025-02-07,Delivered,4.99
O003244,C00654,2025-08-08,Delivered,0.0
O003245,C00327,2025-08-20,Delivered,4.99
O003246,C00157,2025-04-15,Shipped,4.99
O003247,C00965,2024-06-12,Delivered,4.99
O003248,C00530,2025-09-28,Delivered,7.99
O003249,C00802,2025-07-23,Delivered,7.99
O003250,C00824,2024-03-23,Cancelled,0.0
O003251,C00705,2024-12-18,Delivered,4.99
O003252,C00325,2024-06-18,Delivered,4.99
O003253,C00277,2024-11-04,Cancelled,0.0
O003254,C00758,2024-01-15,Cancelled,0.0
O003255,C00503,2024-11-26,Delivered,0.0
O003256,C00875,2025-02-13,Returned,19.99
O003257,C00795,2025-04-28,Delivered,7.99
O003258,C00135,2025-06-10,Delivered,0.0
O003259,C00221,2025-11-03,Cancelled,0.0
O003260,C00208,2024-07-20,Delivered,7.99
O003261,C00859,2024-04-29,Delivered,4.99
O003262,C00498,2025-11-09,Delivered,7.99
O003263,C00075,2024-06-05,Delivered,19.99
O003264,C00645,2025-12-23,Delivered,7.99
O003265,C00012,2025-11-05,Shipped,0.0
O003266,C00676,2025-01-01,Cancelled,7.99
O003267,C00875,2025-12-25,Delivered,19.99
O003268,C00258,2024-04-04,Delivered,7.99
O003269,C00546,2024-10-04,Returned,7.99
O003270,C00656,2025-05-18,Delivered,4.99
O003271,C00774,2024-11-08,Delivered,4.99
O003272,C00609,2025-12-06,Delivered,7.99
O003273,C00240,2024-03-01,Delivered,19.99
O003274,C00619,2025-02-12,Delivered,7.99
O003275,C00119,2025-03-29,Delivered,7.99
O003276,C00666,2025-06-02,Delivered,0.0
O003277,C00436,2024-08-19,Delivered,0.0
O003278,C00953,2024-11-13,Delivered,4.99
O003279,C00526,2025-11-06,Shipped,0.0
O003280,C00613,2024-07-04,Shipped,7.99
O003281,C00765,2025-10-30,Delivered,0.0
O003282,C00579,2025-02-27,Delivered,7.99
O003283,C00561,2025-08-25,Returned,12.99
O003284,C00921,2025-07-18,Delivered,4.99
O003285,C00447,2024-07-13,Cancelled,0.0
O003286,C00329,2025-03-05,Delivered,7.99
O003287,C00939,2025-11-14,Returned,19.99
O003288,C00404,2024-12-07,Delivered,7.99
O003289,C00780,2025-12-20,Delivered,0.0
O003290,C00140,2024-12-14,Delivered,0.0
O003291,C00410,2024-05-23,Delivered,4.99
O003292,C00530,2024-11-22,Delivered,0.0
O003293,C00684,2025-12-14,Delivered,12.99
O003294,C00637,2024-10-22,Shipped,12.99
O003295,C00714,2025-11-15,Delivered,0.0
O003296,C00815,2025-11-19,Delivered,4.99
O003297,C00169,2024-11-08,Delivered,0.0
O003298,C00992,2024-03-20,Delivered,12.99
O003299,C00542,2025-07-27,Delivered,4.99
O003300,C00793,2024-10-13,Delivered,7.99
O003301,C00113,2025-09-13,Delivered,4.99
O003302,C00093,2024-12-11,Delivered,7.99
O003303,C00691,2024-12-26,Delivered,4.99
O003304,C00117,2025-09-07,Delivered,4.99
O003305,C00047,2024-11-19,Delivered,7.99
O003306,C00541,2024-12-11,Delivered,7.99
O003307,C00018,2024-11-17,Returned,0.0
O003308,C00239,2024-11-14,Delivered,0.0
O003309,C00309,2025-01-21,Delivered,4.99
O003310,C00660,2025-10-10,Delivered,4.99
O003311,C00822,2024-11-12,Delivered,7.99
O003312,C00668,2025-01-20,Delivered,12.99
O003313,C00795,2025-06-16,Delivered,0.0
O003314,C00248,2024-08-30,Returned,0.0
O003315,C00454,2024-09-07,Returned,0.0
O003316,C00489,2025-12-08,Shipped,4.99
O003317,C00468,2025-07-26,Delivered,4.99
O003318,C00986,2025-03-14,Delivered,7.99
O003319,C00034,2025-05-28,Delivered,0.0
O003320,C00889,2024-01-25,Returned,7.99
O003321,C00554,2025-04-27,Delivered,12.99
O003322,C00894,2025-01-08,Delivered,12.99
O003323,C00264,2025-02-09,Delivered,19.99
O003324,C00328,2024-11-11,Delivered,7.99
O003325,C00671,2024-03-18,Returned,12.99
O003326,C00391,2024-07-03,Delivered,0.0
O003327,C00772,2025-12-14,Delivered,0.0
O003328,C00559,2024-11-29,Delivered,0.0
O003329,C00239,2024-12-19,Shipped,7.99
O003330,C00540,2024-02-16,Delivered,19.99
O003331,C00291,2024-01-31,Shipped,0.0
O003332,C00808,2025-07-21,Delivered,7.99
O003333,C00362,2025-01-31,Cancelled,7.99
O003334,C00308,2025-01-07,Shipped,19.99
O003335,C00492,2024-08-10,Delivered,7.99
O003336,C00578,2025-08-11,Delivered,19.99
O003337,C00049,2024-06-14,Delivered,4.99
O003338,C00709,2024-06-30,Delivered,4.99
O003339,C00447,2024-12-17,Cancelled,4.99
O003340,C00406,2024-09-16,Delivered,4.99
O003341,C00823,2024-08-13,Delivered,0.0
O003342,C00735,2025-05-26,Delivered,7.99
O003343,C00133,2025-06-01,Delivered,7.99
O003344,C00984,2025-10-27,Cancelled,7.99
O003345,C00913,2024-12-02,Delivered,4.99
O003346,C00606,2024-03-09,Returned,4.99
O003347,C00816,2024-09-02,Returned,4.99
O003348,C00202,2025-12-24,Delivered,0.0
O003349,C00242,2025-04-03,Delivered,7.99
O003350,C00835,2025-07-16,Cancelled,0.0
O003351,C00275,2024-01-07,Delivered,0.0
O003352,C00607,2025-01-15,Delivered,7.99
O003353,C00094,2024-01-31,Delivered,0.0
O003354,C00221,2025-03-06,Delivered,19.99
O003355,C00446,2025-12-03,Shipped,4.99
O003356,C00097,2025-12-20,Delivered,19.99
O003357,C00528,2025-02-03,Delivered,0.0
O003358,C00952,2024-12-16,Returned,7.99
O003359,C00467,2025-12-12,Shipped,4.99
O003360,C00545,2025-06-18,Delivered,12.99
O003361,C00924,2024-02-29,Shipped,4.99
O003362,C00738,2024-12-19,Delivered,0.0
O003363,C00150,2024-08-07,Shipped,12.99
O003364,C00288,2024-12-21,Delivered,4.99
O003365,C00775,2024-12-15,Delivered,0.0
O003366,C00807,2025-03-19,Shipped,4.99
O003367,C00658,2024-11-10,Delivered,7.99
O003368,C00648,2024-06-11,Processing,0.0
O003369,C00413,2025-01-03,Delivered,4.99
O003370,C00175,2025-11-01,Returned,0.0
O003371,C00600,2025-06-11,Returned,7.99
O003372,C00171,2024-11-04,Delivered,7.99
O003373,C00149,2025-12-09,Shipped,4.99
O003374,C00021,2025-11-30,Delivered,4.99
O003375,C00923,2024-07-15,Cancelled,0.0
O003376,C00023,2024-02-02,Delivered,0.0
O003377,C00884,2025-08-09,Shipped,0.0
O003378,C00816,2025-10-31,Delivered,4.99
O003379,C00364,2025-12-20,Delivered,4.99
O003380,C00342,2025-11-22,Delivered,19.99
O003381,C00342,2025-04-08,Delivered,0.0
O003382,C00049,2025-01-25,Shipped,7.99
O003383,C00365,2024-01-23,Delivered,4.99
O003384,C00087,2024-08-12,Delivered,4.99
O003385,C00306,2024-12-17,Delivered,12.99
O003386,C00728,2025-05-08,Delivered,0.0
O003387,C00426,2025-02-21,Delivered,0.0
O003388,C00100,2025-08-10,Shipped,7.99
O003389,C00958,2024-09-09,Processing,4.99
O003390,C00734,2025-03-01,Delivered,0.0
O003391,C00738,2024-03-25,Delivered,0.0
O003392,C00579,2024-12-01,Delivered,4.99
O003393,C00839,2025-08-15,Delivered,7.99
O003394,C00316,2025-07-03,Delivered,0.0
O003395,C00970,2025-12-28,Shipped,4.99
O003396,C00477,2024-09-07,Delivered,4.99
O003397,C00439,2024-12-31,Shipped,4.99
O003398,C00693,2024-11-01,Delivered,19.99
O003399,C00080,2024-12-10,Delivered,0.0
O003400,C00009,2025-11-11,Delivered,19.99
O003401,C00595,2025-06-26,Delivered,7.99
O003402,C00613,2025-11-20,Delivered,7.99
O003403,C00492,2024-07-10,Cancelled,4.99
O003404,C00614,2025-11-16,Delivered,4.99
O003405,C00879,2024-02-24,Shipped,12.99
O003406,C00285,2025-11-22,Delivered,12.99
O003407,C00467,2024-11-01,Delivered,0.0
O003408,C00386,2024-10-16,Delivered,0.0
O003409,C00356,2025-01-10,Delivered,4.99
O003410,C00897,2025-12-10,Delivered,12.99
O003411,C00173,2024-02-11,Delivered,4.99
O003412,C00233,2024-11-09,Delivered,7.99
O003413,C00339,2025-11-10,Delivered,7.99
O003414,C00410,2024-11-24,Delivered,7.99
O003415,C00419,2024-07-07,Delivered,7.99
O003416,C00936,2024-12-05,Delivered,4.99
O003417,C00740,2024-11-21,Returned,19.99
O003418,C00056,2025-12-01,Delivered,7.99
O003419,C00306,2025-08-24,Shipped,7.99
O003420,C00874,2025-01-04,Delivered,4.99
O003421,C00598,2025-12-27,Delivered,7.99
O003422,C00766,2024-12-19,Delivered,0.0
O003423,C00371,2024-02-22,Returned,0.0
O003424,C00483,2024-08-24,Delivered,7.99
O003425,C00883,2024-12-09,Shipped,4.99
O003426,C00039,2024-06-05,Delivered,7.99
O003427,C00223,2025-12-13,Delivered,0.0
O003428,C00862,2025-08-28,Delivered,7.99
O003429,C00573,2024-08-29,Delivered,4.99
O003430,C00711,2025-03-29,Delivered,7.99
O003431,C00164,2025-07-24,Delivered,0.0
O003432,C00662,2025-12-11,Delivered,7.99
O003433,C00841,2025-11-19,Processing,12.99
O003434,C00391,2025-01-13,Delivered,0.0
O003435,C00583,2025-09-04,Shipped,4.99
O003436,C00650,2025-02-26,Delivered,7.99
O003437,C00441,2025-02-16,Delivered,7.99
O003438,C00386,2024-04-23,Returned,7.99
O003439,C00538,2024-05-05,Cancelled,7.99
O003440,C00286,2025-01-24,Shipped,4.99
O003441,C00684,2024-08-29,Delivered,4.99
O003442,C00646,2024-01-18,Delivered,0.0
O003443,C00793,2025-07-26,Delivered,0.0
O003444,C00940,2024-01-27,Delivered,7.99
O003445,C00650,2025-04-02,Delivered,0.0
O003446,C00145,2025-02-02,Shipped,19.99
O003447,C00223,2025-12-20,Cancelled,12.99
O003448,C00954,2024-12-26,Delivered,12.99
O003449,C00312,2024-02-28,Delivered,12.99
O003450,C00455,2025-02-15,Cancelled,4.99
O003451,C00287,2025-11-05,Delivered,12.99
O003452,C00665,2025-12-30,Delivered,0.0
O003453,C00405,2024-12-07,Delivered,0.0
O003454,C00560,2024-10-22,Delivered,7.99
O003455,C00521,2025-11-28,Processing,0.0
O003456,C00769,2024-07-01,Delivered,19.99
O003457,C00408,2025-04-24,Delivered,7.99
O003458,C00479,2024-11-28,Delivered,7.99
O003459,C00496,2024-02-04,Cancelled,0.0
O003460,C00542,2024-11-07,Cancelled,7.99
O003461,C00021,2024-08-26,Delivered,0.0
O003462,C00753,2025-06-27,Delivered,12.99
O003463,C00069,2025-12-13,Delivered,0.0
O003464,C00528,2024-08-29,Delivered,7.99
O003465,C00807,2025-10-13,Delivered,0.0
O003466,C00009,2024-02-19,Delivered,0.0
O003467,C00529,2025-01-31,Delivered,4.99
O003468,C00258,2024-03-06,Delivered,0.0
O003469,C00131,2025-12-08,Delivered,7.99
O003470,C00799,2025-08-28,Cancelled,0.0
O003471,C00770,2025-06-06,Delivered,4.99
O003472,C00676,2025-10-27,Delivered,7.99
O003473,C00475,2025-05-28,Processing,0.0
O003474,C00598,2025-12-20,Delivered,4.99
O003475,C00836,2025-07-19,Delivered,12.99
O003476,C00482,2025-12-05,Delivered,0.0
O003477,C00651,2025-01-14,Delivered,0.0
O003478,C00850,2024-04-25,Shipped,4.99
O003479,C00029,2025-01-23,Delivered,4.99
O003480,C00407,2024-05-06,Shipped,4.99
O003481,C00347,2025-03-30,Delivered,4.99
O003482,C00036,2024-12-25,Delivered,7.99
O003483,C00647,2025-05-02,Delivered,0.0
O003484,C00364,2024-01-09,Delivered,4.99
O003485,C00632,2024-07-04,Delivered,4.99
O003486,C00390,2024-12-28,Delivered,7.99
O003487,C00067,2025-12-14,Delivered,19.99
O003488,C00873,2024-11-20,Delivered,4.99
O003489,C00400,2024-12-04,Shipped,19.99
O003490,C00821,2025-07-19,Delivered,4.99
O003491,C00958,2025-04-11,Returned,0.0
O003492,C00494,2024-09-29,Delivered,0.0
O003493,C00520,2024-11-30,Delivered,4.99
O003494,C00860,2024-07-21,Shipped,4.99
O003495,C00760,2025-12-19,Delivered,0.0
O003496,C00066,2024-05-10,Delivered,4.99
O003497,C00381,2024-11-16,Delivered,4.99
O003498,C00707,2024-01-22,Delivered,0.0
O003499,C00316,2024-07-24,Delivered,0.0
O003500,C00281,2025-09-10,Processing,12.99
O003501,C00082,2024-07-09,Delivered,4.99
O003502,C00855,2024-03-17,Cancelled,7.99
O003503,C00729,2024-12-22,Delivered,7.99
O003504,C00949,2024-01-09,Delivered,4.99
O003505,C00012,2024-03-22,Delivered,0.0
O003506,C00972,2025-10-09,Cancelled,4.99
O003507,C00722,2025-09-01,Cancelled,7.99
O003508,C00719,2025-12-01,Delivered,4.99
O003509,C00999,2025-11-10,Delivered,0.0
O003510,C00393,2025-06-25,Delivered,0.0
O003511,C00403,2024-02-16,Delivered,12.99
O003512,C00450,2025-09-13,Delivered,4.99
O003513,C00587,2025-11-07,Cancelled,7.99
O003514,C00976,2025-09-30,Delivered,4.99
O003515,C00267,2025-01-07,Shipped,12.99
O003516,C00592,2024-08-02,Delivered,4.99
O003517,C00625,2025-11-06,Delivered,4.99
O003518,C00272,2025-07-29,Delivered,19.99
O003519,C00353,2025-12-25,Delivered,7.99
O003520,C00776,2024-06-04,Cancelled,0.0
O003521,C00331,2024-07-27,Delivered,0.0
O003522,C00947,2024-07-17,Delivered,7.99
O003523,C00403,2025-09-23,Delivered,12.99
O003524,C00224,2024-06-28,Delivered,4.99
O003525,C00525,2024-03-02,Delivered,7.99
O003526,C00490,2025-12-31,Shipped,7.99
O003527,C00582,2024-01-21,Delivered,4.99
O003528,C00967,2025-11-03,Shipped,7.99
O003529,C00122,2024-11-13,Delivered,0.0
O003530,C00377,2025-11-05,Delivered,19.99
O003531,C00947,2025-02-18,Processing,7.99
O003532,C00122,2025-11-27,Delivered,7.99
O003533,C00293,2025-12-05,Cancelled,4.99
O003534,C00107,2024-01-08,Delivered,0.0
O003535,C00903,2024-03-12,Delivered,4.99
O003536,C00325,2024-08-15,Cancelled,7.99
O003537,C00371,2025-06-15,Cancelled,7.99
O003538,C00429,2025-11-22,Delivered,4.99
O003539,C00322,2024-12-17,Delivered,7.99
O003540,C00216,2025-04-15,Delivered,12.99
O003541,C00569,2024-06-29,Shipped,0.0
O003542,C00452,2025-10-06,Delivered,4.99
O003543,C00607,2025-12-20,Shipped,7.99
O003544,C00613,2024-08-29,Delivered,4.99
O003545,C00815,2024-12-29,Delivered,7.99
O003546,C00523,2024-03-23,Delivered,4.99
O003547,C00463,2025-02-23,Delivered,19.99
O003548,C00212,2025-01-02,Returned,0.0
O003549,C00842,2024-05-24,Delivered,4.99
O003550,C00263,2024-12-11,Returned,0.0
O003551,C00030,2024-11-02,Delivered,0.0
O003552,C00138,2025-01-18,Shipped,4.99
O003553,C00714,2025-03-23,Shipped,0.0
O003554,C00925,2024-01-07,Delivered,19.99
O003555,C00602,2025-08-24,Delivered,19.99
O003556,C00790,2025-07-18,Delivered,4.99
O003557,C00844,2024-11-14,Cancelled,7.99
O003558,C00122,2024-02-17,Shipped,4.99
O003559,C00753,2025-08-19,Delivered,12.99
O003560,C00894,2025-12-16,Cancelled,7.99
O003561,C00315,2024-08-07,Delivered,0.0
O003562,C00238,2024-10-26,Delivered,7.99
O003563,C00016,2024-06-25,Cancelled,7.99
O003564,C00239,2025-03-14,Delivered,4.99
O003565,C00126,2024-06-03,Shipped,12.99
O003566,C00790,2024-11-10,Delivered,12.99
O003567,C00276,2025-07-06,Delivered,4.99
O003568,C00047,2025-02-24,Delivered,7.99
O003569,C00541,2024-11-21,Delivered,19.99
O003570,C00235,2024-12-03,Shipped,0.0
O003571,C00204,2025-02-26,Delivered,4.99
O003572,C00889,2024-01-05,Delivered,0.0
O003573,C00529,2024-03-15,Delivered,12.99
O003574,C00160,2025-11-19,Delivered,7.99
O003575,C00272,2024-03-14,Shipped,0.0
O003576,C00443,2025-07-13,Delivered,19.99
O003577,C00088,2025-12-03,Delivered,7.99
O003578,C00713,2024-08-31,Cancelled,12.99
O003579,C00314,2024-11-15,Delivered,0.0
O003580,C00418,2025-03-05,Shipped,4.99
O003581,C00208,2025-11-19,Delivered,7.99
O003582,C00339,2025-12-11,Delivered,4.99
O003583,C00611,2025-08-07,Cancelled,7.99
O003584,C00180,2024-03-24,Delivered,12.99
O003585,C00541,2025-06-15,Delivered,4.99
O003586,C00718,2024-11-29,Delivered,12.99
O003587,C00913,2024-12-21,Delivered,0.0
O003588,C00196,2024-02-13,Delivered,0.0
O003589,C00781,2024-07-01,Shipped,0.0
O003590,C00258,2025-09-21,Delivered,4.99
O003591,C00726,2024-12-15,Delivered,4.99
O003592,C00806,2024-10-02,Cancelled,12.99
O003593,C00861,2024-11-20,Delivered,7.99
O003594,C00333,2025-11-10,Delivered,4.99
O003595,C00293,2025-08-14,Cancelled,7.99
O003596,C00105,2024-09-01,Shipped,0.0
O003597,C00730,2024-04-26,Delivered,0.0
O003598,C00703,2024-08-16,Delivered,7.99
